environment,agent,metric,n_seeds,mean,std,median,q25,q75,t_ci_low,t_ci_high,bootstrap_ci_low,bootstrap_ci_high
ApplicationNavigation-deployment-goal-shift,knn_support_gate,mean_return,30,-3.4962444444444443,2.6418585295035384,-3.3198333333333334,-5.395583333333333,-1.36075,-4.4827306318077955,-2.509758257081093,-4.435206666666666,-2.59302
ApplicationNavigation-deployment-goal-shift,knn_support_gate,success_rate,30,0.3466666666666667,0.10598922810878371,0.3333333333333333,0.26666666666666666,0.4,0.30708963846059273,0.38624369487274063,0.3100000000000001,0.38444444444444453
ApplicationNavigation-deployment-goal-shift,knn_support_gate,return_auc,30,-3.1903799999999993,1.2742447833071322,-2.939366666666666,-3.773258333333333,-2.2522666666666664,-3.666190821818878,-2.7145691781811205,-3.6561945,-2.7613054444444445
ApplicationNavigation-deployment-goal-shift,knn_support_gate,success_rate_auc,30,0.24422222222222223,0.06069162890091377,0.22500000000000003,0.21166666666666667,0.2816666666666666,0.22155959554077576,0.2668848489036687,0.2237777777777778,0.26644444444444443
ApplicationNavigation-deployment-goal-shift,knn_support_gate,seconds_per_1000_steps,30,1.633781946944469,0.06977116502495062,1.603694487500737,1.5927821395824442,1.6400232291669756,1.6077289657553904,1.6598349281335476,1.6110923333123708,1.6596127665971376
ApplicationNavigation-deployment-goal-shift,knn_support_gate,gradient_updates,30,719.0,0.0,719.0,719.0,719.0,719.0,719.0,719.0,719.0
ApplicationNavigation-deployment-goal-shift,knn_support_gate,mean_gate,30,0.709616807593779,0.0017712565186230242,0.7101284220720173,0.7087966593737882,0.710931040299005,0.7089554095399524,0.7102782056476056,0.7089701960465237,0.710202098665112
ApplicationNavigation-deployment-goal-shift,knn_support_gate,support_abstention_rate,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ApplicationNavigation-deployment-goal-shift,knn_support_gate,global_tabular_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ApplicationNavigation-deployment-goal-shift,knn_support_gate,global_neural_error,30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
